Date,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2008-01-06 18:30:00,7,90,706,371,4,4,113,0,0,113,86.51,66.49,0.1,1020,1.996,213.8,2.3000000000000003,5.959,4.6322
2008-01-06 19:00:00,7,85,671,326,3,5,150,96,0,185,89.05,68.96000000000001,0.1,1020,1.999,209.0,2.2,9.5581,7.411
2008-01-06 19:30:00,6,78,621,269,4,5,122,51,0,138,95.39,72.02,0.1,1020,2.007,209.0,2.0,6.9353,5.3559
2008-01-06 20:00:00,5,68,549,205,3,4,96,36,4,105,98.37,75.60000000000001,0.1,1020,2.016,202.3,1.8,5.1083,3.9215
2008-01-06 20:30:00,4,55,444,135,0,4,55,444,0,135,100.0,79.61,0.1,1020,2.005,202.3,1.8,6.4345,4.9057
2008-01-06 21:00:00,4,37,276,66,0,4,37,276,0,66,100.0,83.99,0.1,1020,1.995,204.3,1.9,0.0,0.0
2008-01-06 21:30:00,3,10,59,12,1,2,10,59,0,12,100.0,88.69,0.1,1020,1.969,204.3,1.9,0.0,0.0
2008-01-07 13:00:00,3,34,265,59,4,2,23,0,4,23,100.0,84.44,0.1,1020,2.596,230.5,2.9000000000000004,0.0,0.0
2008-01-07 13:30:00,3,53,426,126,3,2,49,0,4,49,100.0,80.01,0.1,1020,2.578,230.5,3.0,0.0,0.0
2008-01-07 14:00:00,4,65,542,196,4,4,77,0,0,77,100.0,75.95,0.1,1020,2.561,230.0,3.3000000000000003,3.7354,2.8657
2008-01-07 14:30:00,5,74,616,261,4,4,53,0,0,53,100.0,72.31,0.1,1020,2.533,230.0,3.4000000000000004,2.6564,2.0505
2008-01-07 15:00:00,6,85,647,315,4,4,99,0,0,99,100.0,69.18,0.1,1020,2.505,231.7,3.6,5.1051,3.9573
2008-01-07 15:30:00,7,90,684,362,4,5,113,0,0,113,95.55,66.63,0.1,1020,2.466,231.7,3.5,5.9524,4.6265
2008-01-07 16:00:00,8,94,710,397,4,6,144,0,0,145,97.69,64.74,0.1,1020,2.428,234.4,3.5,7.7489,6.0328
2008-01-07 16:30:00,8,96,724,419,3,6,152,2,4,153,91.22,63.55,0.1,1020,2.393,234.4,3.2,8.246,6.4257
2008-01-07 17:00:00,9,95,735,428,3,7,166,411,0,352,91.86,63.11,0.1,1020,2.358,233.0,3.0,19.0286,14.8328
2008-01-07 17:30:00,9,95,732,422,0,7,95,732,0,422,91.84,63.45,0.1,1020,2.339,233.0,2.9000000000000004,22.7596,17.7368
2008-01-07 18:00:00,10,102,683,396,0,8,102,683,0,396,90.9,64.54,0.1,1020,2.32,228.7,2.8000000000000003,21.1933,16.5025
2008-01-07 18:30:00,10,99,660,364,0,8,99,660,0,364,90.9,66.34,0.1,1020,2.308,228.7,2.6,19.218,14.9412
2008-01-07 19:00:00,10,93,626,319,0,8,93,626,0,319,93.27,68.81,0.1,1020,2.2960000000000003,224.4,2.5,16.5027,12.7977
2008-01-07 19:30:00,9,85,575,264,0,8,85,575,0,264,99.73,71.87,0.1,1020,2.294,224.4,2.4000000000000004,13.286,10.2626
2008-01-07 20:00:00,9,73,507,201,0,8,73,507,0,201,100.0,75.44,0.1,1020,2.293,223.1,2.3000000000000003,9.7918,7.5191
2008-01-07 20:30:00,7,59,404,133,3,7,62,268,0,112,100.0,79.45,0.1,1020,2.293,223.1,2.4000000000000004,5.3384,4.0708
2008-01-07 21:00:00,6,38,256,65,1,6,38,256,0,65,100.0,83.83,0.1,1020,2.294,220.9,2.5,0.0,0.0
2008-01-07 21:30:00,6,10,55,12,7,6,12,0,4,12,100.0,88.53,0.1,1020,2.282,220.9,2.7,0.0,0.0
2008-01-08 13:00:00,7,33,310,63,4,6,33,14,4,35,100.0,84.41,0.1,1020,1.868,217.7,3.9,0.0,0.0
2008-01-08 13:30:00,7,51,473,133,4,7,64,52,0,73,100.0,79.97,0.1,1020,1.834,217.7,4.0,3.4806,2.6526
2008-01-08 14:00:00,8,63,582,205,4,8,92,209,0,143,100.0,75.89,0.1,1020,1.8,218.7,4.1000000000000005,6.9405,5.3251
2008-01-08 14:30:00,9,72,655,272,4,8,105,363,0,216,94.26,72.25,0.1,1020,1.772,218.7,4.1000000000000005,10.832,8.3623
2008-01-08 15:00:00,10,77,712,331,3,9,119,424,0,270,96.23,69.11,0.1,1020,1.745,216.2,4.1000000000000005,13.9315,10.8
2008-01-08 15:30:00,10,82,747,379,8,9,130,467,0,316,96.19,66.54,0.1,1020,1.729,216.2,4.1000000000000005,16.6575,12.9481
2008-01-08 16:00:00,11,94,737,410,4,10,169,327,0,309,95.84,64.63,0.1,1020,1.714,213.7,4.2,16.5264,12.8676
2008-01-08 16:30:00,11,96,752,432,7,10,182,303,0,318,95.78,63.43,0.1,1010,1.696,213.7,4.2,17.153,13.3677
2008-01-08 17:00:00,12,104,732,437,8,10,179,347,0,336,93.09,62.98,0.1,1010,1.679,209.4,4.3,18.1796,14.1723
2008-01-08 17:30:00,12,103,729,431,4,10,162,423,0,352,93.06,63.31,0.1,1010,1.655,209.4,4.3,19.0026,14.8104
2008-01-08 18:00:00,13,113,672,403,8,11,162,381,0,327,94.95,64.39,0.1,1010,1.632,204.4,4.4,17.5195,13.6434
2008-01-08 18:30:00,12,108,649,370,4,11,165,260,0,271,94.93,66.19,0.1,1010,1.622,204.4,4.4,14.3247,11.1384
2008-01-08 19:00:00,12,96,638,329,7,11,147,241,0,235,95.65,68.65,0.1,1010,1.612,198.7,4.5,12.1739,9.4425
2008-01-08 19:30:00,11,88,586,272,4,11,123,234,0,196,100.0,71.7,0.1,1010,1.633,198.7,4.5,9.8794,7.6331
2008-01-08 20:00:00,11,75,524,209,4,10,96,30,0,104,99.18,75.27,0.1,1010,1.654,197.1,4.6000000000000005,5.0737,3.8973
2008-01-08 20:30:00,10,61,420,139,7,9,70,120,0,92,100.0,79.28,0.1,1010,1.682,197.1,4.6000000000000005,4.3856,3.345
2008-01-08 21:00:00,9,40,265,69,7,9,40,54,4,46,100.0,83.67,0.1,1010,1.71,198.4,4.7,0.0,0.0
2008-01-08 21:30:00,9,12,64,14,7,9,9,0,4,9,100.0,88.37,0.1,1010,1.714,198.4,4.9,0.0,0.0
2008-01-09 13:00:00,11,37,228,59,7,9,6,0,0,6,100.0,84.37,0.101,1000,2.7960000000000003,198.7,9.1,0.0,0.0
2008-01-09 13:30:00,11,58,386,126,7,9,3,0,0,3,100.0,79.92,0.101,1000,2.872,198.7,8.8,0.143,0.109
2008-01-09 14:00:00,12,75,476,192,7,11,58,0,0,58,100.0,75.84,0.101,1000,2.948,206.8,8.700000000000001,2.8162,2.1609
2008-01-09 14:30:00,12,87,562,259,6,11,90,0,0,90,100.0,72.18,0.101,1000,2.488,206.8,8.4,4.5163,3.4869
2008-01-09 15:00:00,13,74,720,332,4,11,148,75,0,175,99.83,69.02,0.101,1000,2.028,216.7,8.200000000000001,9.0367,7.0062
2008-01-09 15:30:00,13,78,764,384,7,11,74,735,0,368,99.84,66.45,0.101,1000,1.667,216.7,8.0,19.4123,15.0908
2008-01-09 16:00:00,14,71,838,431,7,10,77,780,4,413,87.0,64.52,0.101,1000,1.307,234.0,7.800000000000001,22.1064,17.2137
2008-01-09 16:30:00,13,72,856,457,2,10,72,856,4,457,87.04,63.31,0.101,1000,1.141,234.0,7.800000000000001,24.671,19.2283
2008-01-09 17:00:00,13,70,876,470,1,7,70,876,0,470,69.09,62.85,0.101,1000,0.975,261.90000000000003,7.9,25.4521,19.8435
2008-01-09 17:30:00,12,70,879,467,0,7,70,879,0,467,73.82000000000001,63.16,0.101,1000,0.846,261.90000000000003,8.0,25.2367,19.6713
2008-01-09 18:00:00,12,68,880,451,0,4,68,880,0,451,66.09,64.23,0.101,1010,0.718,281.5,8.200000000000001,24.1908,18.8411
2008-01-09 18:30:00,11,66,867,418,0,4,66,867,0,418,70.66,66.03,0.101,1010,0.643,281.5,7.2,22.1223,17.2041
2008-01-09 19:00:00,11,61,852,374,0,4,61,852,0,374,66.75,68.49,0.101,1010,0.5680000000000001,287.6,6.300000000000001,19.4011,15.0509
2008-01-09 19:30:00,10,57,811,314,0,4,57,811,0,314,71.41,71.54,0.101,1010,0.558,287.6,5.5,15.8507,12.2494
2008-01-09 20:00:00,10,51,752,245,0,3,51,752,0,245,70.44,75.10000000000001,0.101,1010,0.549,284.6,4.7,11.9701,9.1974
2008-01-09 20:30:00,9,43,659,168,0,3,43,659,0,168,75.41,79.12,0.101,1010,0.5680000000000001,284.6,4.4,8.0102,6.111
2008-01-09 21:00:00,8,33,493,88,0,3,33,493,0,88,73.65,83.5,0.101,1010,0.587,280.1,4.1000000000000005,0.0,0.0
2008-01-09 21:30:00,7,14,228,21,0,3,14,228,0,21,78.9,88.2,0.101,1010,0.605,280.1,4.3,0.0,0.0
2008-01-10 13:00:00,2,32,395,71,7,0,35,88,0,43,89.28,84.33,0.101,1020,0.598,293.40000000000003,3.0,0.0,0.0
2008-01-10 13:30:00,2,48,566,147,4,0,66,84,0,80,89.28,79.87,0.101,1020,0.596,293.40000000000003,2.9000000000000004,3.8138,2.9068
2008-01-10 14:00:00,3,59,672,224,7,0,90,14,0,93,84.12,75.77,0.101,1020,0.594,289.0,2.8000000000000003,4.5181,3.4673
2008-01-10 14:30:00,4,66,743,295,7,0,93,462,0,235,84.11,72.10000000000001,0.101,1020,0.601,289.0,2.5,11.8013,9.1126
2008-01-10 15:00:00,5,72,789,356,7,0,119,429,0,274,79.36,68.93,0.101,1020,0.608,294.0,2.3000000000000003,14.16,10.9795
2008-01-10 15:30:00,5,76,822,406,7,0,152,346,0,291,73.98,66.34,0.101,1020,0.611,294.0,2.1,15.3638,11.9447
2008-01-10 16:00:00,6,79,843,443,7,0,145,466,0,347,68.34,64.4,0.101,1020,0.615,314.3,2.0,18.5897,14.4767
2008-01-10 16:30:00,6,81,855,467,4,0,178,344,0,333,68.31,63.17,0.101,1020,0.623,314.3,1.7000000000000002,17.9941,14.0258
2008-01-10 17:00:00,7,80,862,476,8,0,147,512,0,382,67.84,62.7,0.101,1010,0.631,319.20000000000005,1.4,20.7073,16.146
2008-01-10 17:30:00,7,80,856,469,4,0,152,482,0,371,67.84,63.01,0.101,1010,0.68,319.20000000000005,1.2000000000000002,20.0693,15.6451
2008-01-10 18:00:00,7,77,846,447,7,0,154,458,4,354,65.01,64.07000000000001,0.101,1010,0.73,295.1,1.1,19.0095,14.8075
2008-01-10 18:30:00,7,75,823,411,8,0,102,621,0,356,65.03,65.86,0.101,1020,0.793,295.1,1.2000000000000002,18.8658,14.6737
2008-01-10 19:00:00,7,70,793,363,7,1,119,457,0,288,68.84,68.31,0.101,1020,0.857,278.3,1.3,14.9628,11.61
2008-01-10 19:30:00,7,65,744,303,8,1,102,429,0,239,68.82000000000001,71.36,0.101,1020,0.962,278.3,0.9,12.0848,9.3415
2008-01-10 20:00:00,7,57,679,234,6,2,91,0,0,91,70.95,74.93,0.101,1010,1.067,275.2,0.6000000000000001,4.4526,3.4223
2008-01-10 20:30:00,6,48,579,159,6,2,47,0,0,47,75.96000000000001,78.94,0.101,1010,1.182,275.2,0.5,2.2417,1.7107
2008-01-10 21:00:00,6,34,426,84,7,0,25,0,4,25,68.22,83.33,0.101,1010,1.298,136.70000000000002,0.5,0.0,0.0
2008-01-10 21:30:00,6,14,178,20,7,0,6,0,4,6,73.12,88.03,0.101,1010,1.354,136.70000000000002,0.7000000000000001,0.0,0.0
2008-01-11 13:00:00,8,40,159,56,6,8,4,0,0,4,100.0,84.28,0.101,1000,2.782,185.7,5.9,0.0,0.0
2008-01-11 13:30:00,8,68,305,122,6,8,15,0,0,15,100.0,79.81,0.101,1000,2.633,185.7,5.9,0.715,0.545
2008-01-11 14:00:00,9,78,475,196,6,9,14,0,0,14,100.0,75.7,0.101,1000,2.485,184.0,6.0,0.6805,0.5223
2008-01-11 14:30:00,9,90,552,261,7,9,99,0,0,99,100.0,72.01,0.101,1000,2.485,184.0,6.300000000000001,4.9758,3.8427
2008-01-11 15:00:00,10,94,626,321,7,9,60,0,0,60,100.0,68.83,0.101,1000,2.485,183.7,6.7,3.1034,2.4066
2008-01-11 15:30:00,10,100,661,367,7,9,90,0,0,90,100.0,66.23,0.101,1000,2.607,183.7,6.800000000000001,4.7558,3.6978
2008-01-11 16:00:00,11,103,688,401,6,10,106,0,0,106,99.84,64.27,0.101,1000,2.729,188.7,7.0,5.684,4.4269
2008-01-11 16:30:00,11,105,700,422,7,10,74,0,0,74,99.78,63.04,0.101,1000,2.866,188.7,7.0,4.0022,3.1199
2008-01-11 17:00:00,11,108,693,428,6,11,114,0,0,114,100.0,62.55,0.101,1000,3.004,192.8,7.0,6.1858,4.8237
2008-01-11 17:30:00,11,108,689,422,7,11,113,0,0,113,100.0,62.85,0.101,1000,3.0540000000000003,192.8,7.5,6.1193,4.7709
