Date,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006-01-03 15:00:00,2,91,636,315,7,1,13,0,0,13,97.85,69.4,0.099,1000,2.061,48.7,10.3,0.6691,0.5185
2006-01-03 15:30:00,2,97,674,362,7,1,26,0,0,26,97.82,66.9,0.099,1000,2.053,48.7,10.1,1.3666,1.0619
2006-01-03 16:00:00,2,97,712,398,7,1,54,0,0,54,97.56,65.04,0.099,1000,2.045,45.8,10.0,2.8794,2.2412
2006-01-03 16:30:00,2,99,726,418,6,1,47,0,0,47,97.54,63.9,0.099,1000,2.041,45.8,9.8,2.5269,1.9686
2006-01-03 17:00:00,2,95,745,428,7,1,54,0,0,54,97.38,63.51,0.099,1000,2.037,43.900000000000006,9.7,2.9112,2.2686
2006-01-03 17:30:00,2,95,741,421,7,1,75,0,0,75,97.39,63.88,0.099,1000,2.032,43.900000000000006,9.6,4.0329,3.1418
2006-01-03 18:00:00,2,92,732,401,7,1,121,0,0,121,96.99,65.0,0.099,1000,2.027,41.3,9.6,6.454,5.0236
2006-01-03 18:30:00,2,88,709,368,7,1,159,46,0,178,100.0,66.84,0.099,1000,2.015,41.3,9.5,9.3606,7.2741
2006-01-03 19:00:00,2,83,676,322,7,1,101,0,0,101,100.0,69.32000000000001,0.099,1000,2.003,38.0,9.5,5.2018,4.0316
2006-01-03 19:30:00,1,76,624,265,7,1,87,0,0,87,100.0,72.39,0.099,1010,1.984,38.0,9.5,4.3572,3.363
2006-01-03 20:00:00,1,66,555,201,7,1,84,0,0,84,100.0,75.97,0.099,1010,1.966,34.6,9.5,4.0743,3.1256
2006-01-03 20:30:00,1,54,446,131,4,1,55,0,4,55,100.0,79.99,0.099,1010,1.944,34.6,9.3,2.6225,1.9985
2006-01-03 21:00:00,1,36,263,62,7,1,26,0,4,26,100.0,84.37,0.099,1010,1.922,31.5,9.1,0.0,0.0
2006-01-04 13:00:00,-2,34,335,66,4,-4,34,335,4,66,85.98,84.49,0.099,1010,0.926,27.6,5.2,0.0,0.0
2006-01-04 13:30:00,-1,51,507,138,1,-4,51,507,0,138,79.89,80.09,0.099,1010,0.911,27.6,5.0,0.0,0.0
2006-01-04 14:00:00,0,62,623,212,4,-2,78,365,0,166,86.67,76.05,0.099,1010,0.896,34.4,4.800000000000001,8.0465,6.1719
2006-01-04 14:30:00,0,70,696,281,7,-2,63,650,0,259,80.55,72.44,0.099,1010,0.893,34.4,4.5,12.9654,10.0064
2006-01-04 15:00:00,0,76,749,340,0,-2,76,749,0,340,85.81,69.35000000000001,0.099,1010,0.891,41.2,4.2,17.5065,13.5677
2006-01-04 15:30:00,0,80,782,388,7,-2,100,608,0,339,85.74,66.83,0.099,1010,0.908,41.2,3.8,17.8287,13.8547
2006-01-04 16:00:00,1,84,803,423,7,-1,146,441,0,333,83.67,64.97,0.099,1010,0.926,46.900000000000006,3.5,17.7657,13.8286
2006-01-04 16:30:00,1,85,814,445,6,-1,194,158,0,264,83.61,63.81,0.099,1010,0.964,46.900000000000006,3.1,14.2026,11.0653
2006-01-04 17:00:00,2,87,812,451,6,0,197,127,0,254,86.57000000000001,63.41,0.099,1010,1.002,59.0,2.8000000000000003,13.7027,10.679
2006-01-04 17:30:00,2,87,805,443,7,0,128,567,0,379,86.54,63.77,0.099,1010,1.075,59.0,2.4000000000000004,20.3951,15.8904
2006-01-04 18:00:00,2,84,791,421,0,0,84,791,0,421,87.61,64.88,0.099,1010,1.148,65.9,2.1,22.4754,17.496
2006-01-04 18:30:00,2,81,765,384,0,0,81,765,0,384,87.58,66.7,0.099,1010,1.263,65.9,2.2,20.2163,15.7121
2006-01-04 19:00:00,2,79,720,335,0,0,79,720,0,335,89.91,69.18,0.099,1010,1.378,74.2,2.4000000000000004,17.2748,13.3908
2006-01-04 19:30:00,1,72,667,276,0,0,72,667,0,276,89.9,72.25,0.099,1010,1.46,74.2,2.2,13.8409,10.6851
2006-01-04 20:00:00,1,66,581,208,4,0,53,0,0,53,92.01,75.82000000000001,0.099,1010,1.542,83.7,2.0,2.5738,1.975
2006-01-04 20:30:00,0,53,475,137,7,0,35,0,3,35,98.88,79.84,0.099,1010,1.533,83.7,1.8,1.6685,1.2717
2006-01-04 21:00:00,0,35,321,67,4,0,17,0,4,17,93.82,84.23,0.099,1010,1.525,94.5,1.6,0.0,0.0
2006-01-04 21:30:00,0,10,74,12,4,0,3,0,4,3,93.81,88.92,0.099,1010,1.525,94.5,1.6,0.0,0.0
2006-01-05 13:00:00,3,42,137,55,4,2,20,0,4,20,99.76,84.48,0.099,1000,1.14,245.3,4.4,0.0,0.0
2006-01-05 13:30:00,3,74,274,121,4,2,45,0,0,45,99.77,80.06,0.099,1000,1.094,245.3,4.3,0.0,0.0
2006-01-05 14:00:00,3,85,466,198,4,2,95,87,0,116,100.0,76.01,0.099,1000,1.049,252.8,4.3,5.6246,4.3146
2006-01-05 14:30:00,3,99,545,264,4,2,129,83,4,155,100.0,72.4,0.099,1000,1.028,252.8,4.3,7.7621,5.991
2006-01-05 15:00:00,4,99,646,327,4,2,86,0,4,86,100.0,69.29,0.099,1000,1.006,257.3,4.4,4.4305,3.4339
2006-01-05 15:30:00,4,105,684,375,4,2,98,0,0,98,100.0,66.76,0.099,1000,1.016,257.3,4.4,5.1569,4.0077
2006-01-05 16:00:00,5,102,734,413,4,3,179,67,0,208,99.12,64.88,0.099,1000,1.026,261.0,4.5,11.1042,8.6441
2006-01-05 16:30:00,5,104,747,435,7,3,134,544,0,375,99.1,63.71,0.099,1000,1.041,261.0,4.5,20.1883,15.7299
2006-01-05 17:00:00,6,100,765,444,7,3,128,579,0,388,93.22,63.3,0.099,1000,1.057,265.7,4.5,20.9475,16.3264
2006-01-05 17:30:00,6,100,761,438,7,3,81,757,0,417,93.21,63.64,0.099,1000,1.059,265.7,4.2,22.4604,17.5011
2006-01-05 18:00:00,6,102,732,415,7,3,161,371,0,320,86.72,64.75,0.099,1000,1.062,271.5,4.0,17.0998,13.3127
2006-01-05 18:30:00,6,99,709,381,8,3,18,0,0,18,86.72,66.56,0.099,1000,1.057,271.5,3.6,0.9487,0.7374
2006-01-05 19:00:00,6,96,663,333,4,4,151,117,0,193,87.28,69.04,0.099,1000,1.052,275.7,3.2,9.9645,7.7254
2006-01-05 19:30:00,6,87,611,275,7,4,65,650,0,265,93.54,72.10000000000001,0.099,1000,1.048,275.7,2.9000000000000004,13.3078,10.2759
2006-01-05 20:00:00,6,77,533,209,0,4,77,533,0,209,93.77,75.67,0.099,1000,1.044,279.5,2.6,10.162,7.8
2006-01-05 20:30:00,4,61,428,138,0,4,61,428,0,138,100.0,79.69,0.099,1000,1.039,279.5,2.4000000000000004,6.5777,5.0143
2006-01-05 21:00:00,3,39,276,68,7,2,39,276,4,68,98.87,84.07000000000001,0.099,1000,1.035,283.5,2.3000000000000003,0.0,0.0
2006-01-05 21:30:00,2,11,62,12,4,2,12,0,4,12,100.0,88.77,0.099,1000,1.031,283.5,2.2,0.0,0.0
2006-01-06 13:00:00,1,41,165,57,4,0,16,0,4,16,93.17,84.46000000000001,0.099,1000,1.07,343.70000000000005,4.800000000000001,0.0,0.0
2006-01-06 13:30:00,1,71,305,124,4,0,36,0,0,36,93.17,80.03,0.099,1000,1.079,343.70000000000005,5.0,0.0,0.0
2006-01-06 14:00:00,2,95,398,192,4,0,32,0,0,32,94.16,75.97,0.099,1000,1.088,347.3,5.2,1.5521,1.1907
2006-01-06 14:30:00,2,113,475,257,4,0,59,0,0,59,94.15,72.34,0.099,1000,1.091,347.3,5.300000000000001,2.9563,2.2819
2006-01-06 15:00:00,2,113,583,320,4,0,73,0,4,73,91.47,69.22,0.099,1000,1.094,350.40000000000003,5.5,3.763,2.9168
2006-01-06 15:30:00,2,121,623,368,4,0,81,0,0,81,91.43,66.68,0.099,1000,1.081,350.40000000000003,5.6000000000000005,4.2651,3.3149
2006-01-06 16:00:00,2,130,636,401,4,0,88,0,4,88,83.19,64.79,0.099,1000,1.068,346.90000000000003,5.7,4.7011,3.6598
2006-01-06 16:30:00,2,134,652,424,4,0,109,0,4,109,83.15,63.61,0.099,1000,1.045,346.90000000000003,5.800000000000001,5.8722,4.5757
2006-01-06 17:00:00,2,134,662,433,4,0,111,0,0,111,82.42,63.18,0.099,1000,1.022,341.20000000000005,6.0,5.9976,4.6749
2006-01-06 17:30:00,2,133,659,427,4,0,132,0,0,132,82.42,63.52,0.099,1000,1.0,341.20000000000005,6.1000000000000005,7.1157,5.545
2006-01-06 18:00:00,3,127,656,408,4,0,126,0,4,126,82.09,64.61,0.099,1000,0.979,335.6,6.2,6.7399,5.2478
2006-01-06 18:30:00,2,122,632,375,4,0,111,0,0,111,82.10000000000001,66.42,0.099,1000,0.956,335.6,6.2,5.8567,4.553
2006-01-06 19:00:00,2,108,621,332,4,0,126,1,0,126,81.65,68.89,0.099,1000,0.934,331.1,6.2,6.5138,5.0509
2006-01-06 19:30:00,2,99,569,275,4,0,117,22,0,124,81.66,71.95,0.099,1000,0.907,331.1,6.2,6.2357,4.8161
2006-01-06 20:00:00,2,78,542,214,4,0,82,0,0,82,80.91,75.52,0.099,1000,0.88,327.90000000000003,6.2,3.992,3.065
2006-01-06 20:30:00,1,63,437,142,4,0,36,0,0,36,86.94,79.53,0.099,1000,0.847,327.90000000000003,6.2,1.7159,1.3083
2006-01-06 21:00:00,1,38,333,74,4,-1,19,0,4,19,83.92,83.92,0.099,1000,0.8150000000000001,326.20000000000005,6.2,0.0,0.0
2006-01-06 21:30:00,0,12,94,15,4,-1,3,0,4,3,90.24,88.61,0.099,1000,0.778,326.20000000000005,6.1000000000000005,0.0,0.0
2006-01-07 13:00:00,-3,30,440,73,1,-7,30,440,0,73,71.08,84.43,0.099,1010,0.441,311.6,4.800000000000001,0.0,0.0
2006-01-07 13:30:00,-2,45,603,149,0,-7,45,603,0,149,66.01,79.99,0.099,1010,0.464,311.6,4.6000000000000005,7.1046,5.4142
2006-01-07 14:00:00,-2,56,694,225,0,-7,56,694,0,225,67.92,75.92,0.099,1010,0.489,311.20000000000005,4.5,10.9177,8.3762
2006-01-07 14:30:00,-1,63,761,295,0,-7,63,761,0,295,63.1,72.28,0.099,1010,0.507,311.20000000000005,4.1000000000000005,14.7895,11.417
2006-01-07 15:00:00,-1,69,803,355,0,-6,69,803,0,355,64.99,69.15,0.099,1010,0.525,307.0,3.8,18.3109,14.1944
2006-01-07 15:30:00,0,73,834,405,0,-6,73,834,0,405,60.4,66.59,0.099,1010,0.538,307.0,3.5,21.3405,16.5875
2006-01-07 16:00:00,0,78,844,439,0,-6,78,844,0,439,62.25,64.69,0.099,1010,0.552,296.40000000000003,3.3000000000000003,23.469,18.2722
2006-01-07 16:30:00,0,80,855,462,0,-6,80,855,0,462,62.22,63.49,0.099,1010,0.5680000000000001,296.40000000000003,3.2,24.91,19.4121
2006-01-07 17:00:00,0,84,846,468,0,-5,84,846,0,468,64.24,63.05,0.099,1010,0.584,281.8,3.1,25.3096,19.7297
2006-01-07 17:30:00,0,84,841,461,0,-5,84,841,0,461,64.22,63.38,0.099,1010,0.606,281.8,3.1,24.875,19.3863
2006-01-07 18:00:00,0,85,819,438,0,-5,85,819,0,438,66.25,64.46000000000001,0.099,1010,0.629,269.7,3.2,23.4547,18.2645
2006-01-07 18:30:00,0,82,797,403,0,-5,82,797,0,403,66.24,66.27,0.099,1010,0.654,269.7,3.2,21.2887,16.5522
2006-01-07 19:00:00,0,81,748,352,0,-5,81,748,0,352,68.13,68.73,0.099,1010,0.68,263.3,3.2,18.2224,14.1326
2006-01-07 19:30:00,0,74,699,293,0,-5,74,699,0,293,68.13,71.79,0.099,1010,0.6990000000000001,263.3,3.0,14.7564,11.3997
2006-01-07 20:00:00,0,66,626,224,0,-4,66,626,0,224,73.34,75.36,0.099,1010,0.718,258.6,2.9000000000000004,10.9197,8.3864
2006-01-07 20:30:00,0,54,523,150,0,-4,54,523,0,150,73.35000000000001,79.37,0.099,1010,0.728,258.6,2.9000000000000004,7.1499,5.4527
2006-01-07 21:00:00,0,35,400,78,0,-4,35,400,0,78,74.31,83.75,0.099,1010,0.738,254.0,2.9000000000000004,0.0,0.0
2006-01-07 21:30:00,0,13,142,17,1,-4,13,142,0,17,74.33,88.45,0.099,1010,0.747,254.0,3.0,0.0,0.0
2006-01-08 13:00:00,1,41,166,58,4,0,41,166,4,58,97.54,84.4,0.099,1010,0.89,245.7,4.7,0.0,0.0
2006-01-08 13:30:00,1,71,312,126,0,0,71,312,0,126,97.58,79.95,0.099,1010,0.868,245.7,4.6000000000000005,6.0075,4.5783
2006-01-08 14:00:00,1,87,463,200,0,0,87,463,0,200,93.42,75.87,0.099,1010,0.846,262.5,4.5,9.7085,7.4492
2006-01-08 14:30:00,2,101,543,267,0,0,101,543,0,267,93.44,72.22,0.099,1010,0.8160000000000001,262.5,4.2,13.3933,10.3401
2006-01-08 15:00:00,3,86,708,339,0,0,86,708,0,339,89.44,69.07000000000001,0.099,1010,0.787,273.90000000000003,4.0,17.4978,13.5654
2006-01-08 15:30:00,3,91,746,388,0,0,91,746,0,388,83.3,66.5,0.099,1010,0.762,273.90000000000003,3.9,20.4593,15.9039
2006-01-08 16:00:00,4,89,792,429,0,0,89,792,0,429,78.95,64.58,0.099,1010,0.738,278.3,3.9,22.9528,17.8719
2006-01-08 16:30:00,4,91,806,452,0,0,91,806,0,452,78.94,63.370000000000005,0.099,1010,0.728,278.3,3.9,24.391,19.0093
2006-01-08 17:00:00,5,91,813,461,0,0,91,813,0,461,77.67,62.92,0.099,1010,0.718,277.90000000000003,3.9,24.9529,19.4535
2006-01-08 17:30:00,5,90,810,455,1,0,90,810,0,455,77.67,63.24,0.099,1010,0.718,277.90000000000003,3.7,24.5748,19.1543
2006-01-08 18:00:00,5,92,787,433,2,0,188,104,0,234,71.93,64.31,0.099,1010,0.718,275.3,3.6,12.5441,9.7694
2006-01-08 18:30:00,5,89,765,399,0,0,89,765,0,399,77.15,66.11,0.099,1010,0.736,275.3,3.3000000000000003,21.1037,16.4107
2006-01-08 19:00:00,5,86,722,350,0,0,86,722,0,350,80.46000000000001,68.57000000000001,0.099,1010,0.755,272.2,3.0,18.1437,14.0742
2006-01-08 19:30:00,4,79,670,291,0,0,79,670,0,291,86.35000000000001,71.62,0.099,1010,0.801,272.2,2.6,14.6788,11.3425
2006-01-08 20:00:00,4,72,586,222,4,0,97,217,0,152,82.85000000000001,75.19,0.099,1010,0.848,267.1,2.3000000000000003,7.4206,5.7008
2006-01-08 20:30:00,3,59,479,148,7,0,57,372,0,127,82.85000000000001,79.2,0.099,1010,0.921,267.1,1.9,6.0546,4.6185
2006-01-08 21:00:00,3,40,319,76,7,-1,41,208,4,65,73.64,83.59,0.099,1010,0.995,248.2,1.6,0.0,0.0
2006-01-08 21:30:00,3,14,90,16,7,-1,14,0,4,14,79.06,88.29,0.099,1010,1.073,248.2,1.4,0.0,0.0
2006-01-09 13:00:00,4,36,258,61,7,2,17,0,0,17,100.0,84.35000000000001,0.099,1010,1.381,229.9,4.7,0.0,0.0
2006-01-09 13:30:00,4,57,421,131,7,3,37,0,3,37,96.71,79.9,0.099,1010,1.372,229.9,4.6000000000000005,1.764,1.3444
2006-01-09 14:00:00,5,71,540,203,1,4,71,540,0,203,95.28,75.8,0.099,1010,1.364,225.6,4.6000000000000005,9.8598,7.5662
2006-01-09 14:30:00,6,81,616,270,0,4,81,616,0,270,95.28,72.14,0.099,1010,1.377,225.6,4.7,13.5539,10.4653
2006-01-09 15:00:00,7,91,662,328,0,5,91,662,0,328,95.51,68.98,0.099,1010,1.391,225.1,4.9,16.9433,13.1369
2006-01-09 15:30:00,7,96,698,376,0,5,96,698,0,376,89.15,66.4,0.099,1010,1.415,225.1,4.9,19.8422,15.4256
2006-01-09 16:00:00,8,96,735,413,0,6,96,735,0,413,89.36,64.46000000000001,0.099,1010,1.439,226.9,5.0,22.116,17.222
2006-01-09 16:30:00,8,98,749,436,1,6,98,749,0,436,89.35000000000001,63.24,0.099,1010,1.454,226.9,5.1000000000000005,23.5486,18.3545
2006-01-09 17:00:00,9,96,765,446,1,7,96,765,0,446,89.21000000000001,62.78,0.099,1010,1.469,231.2,5.2,24.1637,18.84
2006-01-09 17:30:00,9,95,762,440,4,7,95,762,4,440,89.21000000000001,63.09,0.099,1010,1.468,231.2,5.1000000000000005,23.7889,18.5438
2006-01-09 18:00:00,10,93,749,420,4,8,93,749,4,420,88.69,64.16,0.099,1010,1.467,231.9,5.0,22.5393,17.5557
2006-01-09 18:30:00,10,90,727,386,4,8,159,371,4,310,88.71000000000001,65.95,0.099,1010,1.468,231.9,4.9,16.4167,12.7678
2006-01-09 19:00:00,11,87,687,340,3,8,130,387,0,273,92.21,68.4,0.099,1010,1.47,233.4,4.9,14.1727,10.9958
2006-01-09 19:30:00,10,80,638,283,0,8,80,638,0,283,98.65,71.45,0.099,1010,1.482,233.4,4.800000000000001,14.2977,11.0507
2006-01-09 20:00:00,10,73,548,215,0,8,73,548,0,215,97.76,75.02,0.099,1010,1.494,240.0,4.7,10.5117,8.078
2006-01-09 20:30:00,9,60,446,144,0,8,60,446,0,144,100.0,79.03,0.099,1010,1.495,240.0,4.4,6.867,5.2395
2006-01-09 21:00:00,8,41,283,73,3,7,41,283,4,73,99.4,83.42,0.099,1010,1.496,253.1,4.2,0.0,0.0
2006-01-09 21:30:00,8,13,77,16,1,7,13,77,0,16,100.0,88.12,0.099,1010,1.461,253.1,4.0,0.0,0.0
2006-01-10 13:00:00,2,36,279,64,4,0,33,0,0,33,93.05,84.31,0.099,1030,0.946,318.70000000000005,3.6,0.0,0.0
2006-01-10 13:30:00,3,57,445,136,4,1,65,30,4,71,93.09,79.84,0.099,1030,0.908,318.70000000000005,3.5,3.3846,2.5797
2006-01-10 14:00:00,4,71,564,210,0,1,71,564,0,210,91.11,75.74,0.099,1030,0.871,321.8,3.5,10.2048,7.8318
2006-01-10 14:30:00,4,82,642,280,0,1,82,642,0,280,84.92,72.06,0.099,1030,0.8260000000000001,321.8,3.5,14.0663,10.8623
2006-01-10 15:00:00,5,85,717,344,0,1,85,717,0,344,77.61,68.88,0.099,1030,0.782,330.5,3.5,17.7852,13.7912
2006-01-10 15:30:00,5,90,755,394,0,1,90,755,0,394,77.59,66.29,0.099,1030,0.742,330.5,3.2,20.81,16.1797
2006-01-10 16:00:00,6,91,792,434,0,0,91,792,0,434,70.25,64.34,0.099,1030,0.7020000000000001,330.8,2.9000000000000004,23.2606,18.115
2006-01-10 16:30:00,6,93,807,458,1,0,93,807,0,458,70.22,63.11,0.099,1030,0.673,330.8,2.5,24.7587,19.2995
2006-01-10 17:00:00,7,90,825,470,1,0,90,825,0,470,70.19,62.63,0.099,1030,0.646,325.90000000000003,2.1,25.4895,19.8757
2006-01-10 17:30:00,7,90,823,465,0,0,90,823,0,465,70.17,62.93,0.099,1020,0.63,325.90000000000003,1.7000000000000002,25.1678,19.6208
2006-01-10 18:00:00,7,91,801,443,0,1,91,801,0,443,66.11,63.99,0.099,1020,0.614,315.40000000000003,1.3,23.8023,18.5419
2006-01-10 18:30:00,7,88,781,409,0,1,88,781,0,409,66.09,65.78,0.099,1020,0.607,315.40000000000003,1.0,21.6877,16.8699
2006-01-10 19:00:00,7,82,754,362,1,1,82,754,0,362,67.45,68.23,0.099,1020,0.601,260.5,0.7000000000000001,18.8202,14.6043
2006-01-10 19:30:00,6,76,707,303,2,1,73,620,0,272,72.24,71.28,0.099,1020,0.603,260.5,0.8,13.7635,10.6404
2006-01-10 20:00:00,6,67,642,235,4,2,100,202,0,153,79.94,74.84,0.099,1020,0.606,212.8,1.0,7.4922,5.7594
2006-01-10 20:30:00,5,55,542,160,4,2,70,205,0,110,85.69,78.86,0.099,1020,0.624,212.8,1.1,5.2476,4.0049
2006-01-10 21:00:00,5,42,334,81,0,1,42,334,0,81,81.05,83.25,0.099,1020,0.643,214.3,1.2000000000000002,0.0,0.0
2006-01-10 21:30:00,4,15,103,19,0,1,15,103,0,19,86.96000000000001,87.95,0.099,1020,0.671,214.3,1.4,0.0,0.0
2006-01-11 13:00:00,4,41,64,48,7,2,26,0,0,26,100.0,84.25,0.099,1020,1.874,186.6,2.8000000000000003,0.0,0.0
2006-01-11 13:30:00,4,84,158,112,7,4,18,0,0,18,100.0,79.78,0.099,1020,1.866,186.6,3.0,0.858,0.654
2006-01-11 14:00:00,5,113,278,182,6,4,19,0,0,19,100.0,75.66,0.099,1020,1.858,193.4,3.2,0.9239,0.7092
2006-01-11 14:30:00,5,137,352,246,7,4,41,0,0,41,100.0,71.97,0.099,1020,1.837,193.4,3.3000000000000003,2.0614,1.5921
2006-01-11 15:00:00,6,144,450,306,7,6,79,0,0,79,100.0,68.78,0.099,1020,1.816,197.0,3.5,4.0879,3.1703
2006-01-11 15:30:00,6,155,491,353,7,6,73,0,0,73,100.0,66.17,0.099,1020,1.783,197.0,3.4000000000000004,3.8593,3.0009
2006-01-11 16:00:00,7,150,561,394,7,7,75,0,0,75,100.0,64.21000000000001,0.099,1020,1.75,199.9,3.4000000000000004,4.0234,3.1337
2006-01-11 16:30:00,7,154,577,416,7,7,51,0,0,51,100.0,62.97,0.099,1010,1.734,199.9,3.2,2.7596,2.1513
2006-01-11 17:00:00,8,145,616,430,7,7,42,0,0,42,97.67,62.48,0.099,1010,1.719,201.4,3.1,2.28,1.7781
2006-01-11 17:30:00,8,143,612,423,7,7,107,0,0,107,97.61,62.77,0.099,1010,1.77,201.4,3.0,5.7975,4.5202
2006-01-11 18:00:00,8,138,605,405,6,8,145,0,0,145,100.0,63.82,0.099,1010,1.821,195.7,2.9000000000000004,7.8001,6.0771
