Date,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
1998-01-03 20:30:00,6,43,540,137,4,5,65,113,4,85,97.65,79.99,0.091,1020,1.997,222.1,5.0,4.0529,3.0886
1998-01-03 21:00:00,5,29,380,66,4,4,34,70,4,41,99.61,84.38,0.091,1020,2.028,223.1,5.2,0.0,0.0
1998-01-04 13:00:00,4,36,231,58,3,3,36,231,4,58,99.88,84.5,0.091,1020,2.468,275.1,3.3000000000000003,0.0,0.0
1998-01-04 13:30:00,5,58,385,124,0,3,58,385,0,124,99.92,80.09,0.091,1020,2.461,275.1,3.1,0.0,0.0
1998-01-04 14:00:00,6,74,489,192,1,4,74,489,0,192,99.97,76.05,0.091,1020,2.456,276.8,3.0,9.3068,7.1386
1998-01-04 14:30:00,6,86,564,256,1,4,86,564,0,256,93.29,72.45,0.091,1020,2.448,276.8,2.7,12.814,9.8894
1998-01-04 15:00:00,7,94,618,312,3,6,130,336,0,249,94.86,69.35000000000001,0.091,1020,2.44,275.0,2.4000000000000004,12.821,9.9363
1998-01-04 15:30:00,8,100,655,357,0,6,100,655,0,357,88.59,66.84,0.091,1020,2.435,275.0,1.9,18.7738,14.589
1998-01-04 16:00:00,9,103,682,391,3,7,158,376,0,317,89.91,64.97,0.091,1020,2.43,273.2,1.5,16.9121,13.1642
1998-01-04 16:30:00,10,105,695,412,4,7,193,145,0,258,89.89,63.82,0.091,1020,2.4290000000000003,273.2,1.3,13.8789,10.813
1998-01-04 17:00:00,11,107,697,419,4,8,202,134,4,262,89.46000000000001,63.41,0.091,1020,2.4290000000000003,269.40000000000003,1.1,14.1343,11.0153
1998-01-04 17:30:00,11,106,693,413,4,8,142,502,0,364,83.71000000000001,63.77,0.091,1020,2.431,269.40000000000003,1.0,19.5879,15.2614
1998-01-04 18:00:00,12,107,668,391,8,8,157,381,0,319,81.62,64.89,0.091,1020,2.433,265.1,1.0,17.0288,13.2559
1998-01-04 18:30:00,12,103,644,358,4,8,138,410,0,301,81.63,66.71000000000001,0.091,1020,2.445,265.1,0.9,15.8454,12.3149
1998-01-04 19:00:00,12,100,594,311,4,9,138,282,0,238,85.92,69.19,0.091,1020,2.457,250.4,0.8,12.2718,9.5125
1998-01-04 19:30:00,12,91,541,256,4,9,114,283,0,200,91.79,72.26,0.091,1020,2.474,250.4,0.7000000000000001,10.0287,7.742
1998-01-04 20:00:00,12,80,459,192,4,8,87,3,0,88,87.10000000000001,75.83,0.091,1020,2.493,211.9,0.6000000000000001,4.2731,3.279
1998-01-04 20:30:00,11,63,354,125,7,8,33,0,0,33,93.1,79.85000000000001,0.091,1020,2.502,211.9,0.7000000000000001,1.5732,1.199
1998-01-04 21:00:00,10,39,196,59,7,8,16,0,4,16,88.0,84.23,0.091,1020,2.512,169.5,0.9,0.0,0.0
1998-01-04 21:30:00,9,9,28,9,7,8,2,0,4,2,94.11,88.93,0.091,1020,2.508,169.5,1.0,0.0,0.0
1998-01-05 13:00:00,6,34,300,63,4,4,34,300,4,63,100.0,84.48,0.091,1020,1.625,158.4,2.2,0.0,0.0
1998-01-05 13:30:00,6,53,466,133,1,4,53,466,0,133,100.0,80.07000000000001,0.091,1020,1.592,158.4,2.0,0.0,0.0
1998-01-05 14:00:00,6,64,587,206,4,6,55,0,0,55,100.0,76.02,0.091,1020,1.559,174.8,1.9,2.6666,2.0455
1998-01-05 14:30:00,6,73,660,272,3,6,88,0,0,88,100.0,72.4,0.091,1020,1.537,174.8,1.9,4.4069,3.4013
1998-01-05 15:00:00,6,79,711,331,3,6,125,3,0,126,100.0,69.29,0.091,1020,1.517,185.2,1.9,6.4911,5.031
1998-01-05 15:30:00,6,84,747,379,4,6,138,3,0,140,100.0,66.77,0.091,1020,1.489,185.2,2.0,7.3664,5.7248
1998-01-05 16:00:00,7,86,776,415,3,6,184,116,0,234,100.0,64.89,0.091,1020,1.462,181.3,2.2,12.4914,9.7238
1998-01-05 16:30:00,7,87,790,437,3,6,186,256,0,299,100.0,63.72,0.091,1020,1.435,181.3,2.4000000000000004,16.0957,12.541
1998-01-05 17:00:00,7,86,803,447,3,7,177,339,0,330,100.0,63.3,0.091,1020,1.408,181.9,2.7,17.8162,13.8858
1998-01-05 17:30:00,7,85,800,440,1,7,85,800,0,440,100.0,63.65,0.091,1020,1.396,181.9,2.7,23.6975,18.465
1998-01-05 18:00:00,8,85,783,419,3,7,167,329,0,308,100.0,64.76,0.091,1020,1.385,197.7,2.8000000000000003,16.4573,12.8124
1998-01-05 18:30:00,8,82,762,385,3,7,159,285,0,272,100.0,66.57000000000001,0.091,1020,1.374,197.7,2.5,14.3347,11.1422
1998-01-05 19:00:00,8,77,730,339,3,7,140,35,0,153,100.0,69.05,0.091,1020,1.364,208.4,2.3000000000000003,7.8986,6.1236
1998-01-05 19:30:00,8,71,682,281,1,7,71,682,0,281,100.0,72.11,0.091,1020,1.354,208.4,2.0,14.11,10.8952
1998-01-05 20:00:00,8,60,628,216,3,7,97,105,0,123,100.0,75.68,0.091,1020,1.344,192.7,1.7000000000000002,5.98,4.59
1998-01-05 20:30:00,7,50,525,144,1,6,50,525,0,144,100.0,79.69,0.091,1020,1.353,192.7,1.8,6.8637,5.2324
1998-01-05 21:00:00,7,34,369,72,1,6,34,369,0,72,100.0,84.08,0.091,1020,1.363,176.20000000000002,2.0,0.0,0.0
1998-01-05 21:30:00,6,11,108,14,0,6,11,108,0,14,100.0,88.78,0.091,1020,1.384,176.20000000000002,2.3000000000000003,0.0,0.0
1998-01-06 13:00:00,9,32,286,60,7,8,25,0,4,25,100.0,84.46000000000001,0.091,1010,3.313,202.7,4.9,0.0,0.0
1998-01-06 13:30:00,9,49,450,127,7,8,52,0,0,52,100.0,80.04,0.091,1010,3.273,202.7,5.0,0.0,0.0
1998-01-06 14:00:00,10,66,522,193,7,9,95,110,0,122,100.0,75.98,0.091,1010,3.234,204.1,5.2,5.917,4.5391
1998-01-06 14:30:00,10,76,597,257,7,9,114,19,0,120,100.0,72.35000000000001,0.091,1010,3.21,204.1,5.300000000000001,6.0122,4.6407
1998-01-06 15:00:00,11,90,617,309,7,9,132,15,0,137,100.0,69.23,0.091,1010,3.186,207.7,5.5,7.0615,5.4735
1998-01-06 15:30:00,11,96,654,355,7,9,153,25,0,163,100.0,66.69,0.091,1010,3.168,207.7,5.300000000000001,8.5821,6.67
1998-01-06 16:00:00,11,104,665,387,7,11,101,0,0,101,100.0,64.79,0.091,1010,3.151,211.5,5.2,5.3955,4.2005
1998-01-06 16:30:00,11,106,679,408,4,11,81,0,0,81,100.0,63.61,0.091,1010,3.152,211.5,5.0,4.3637,3.4003
1998-01-06 17:00:00,12,109,680,415,4,11,80,0,0,80,99.89,63.190000000000005,0.091,1010,3.153,217.1,4.800000000000001,4.3223,3.3691
1998-01-06 17:30:00,12,108,675,409,8,11,174,27,0,186,99.88,63.52,0.091,1010,3.162,217.1,4.5,10.0266,7.8135
1998-01-06 18:00:00,13,107,656,389,7,11,96,0,0,96,100.0,64.62,0.091,1010,3.1710000000000003,221.5,4.2,5.1348,3.998
1998-01-06 18:30:00,13,103,633,356,4,11,51,0,0,51,100.0,66.43,0.091,1010,3.18,221.5,3.9,2.6907,2.0918
1998-01-06 19:00:00,13,94,612,314,4,11,76,0,0,76,100.0,68.9,0.091,1010,3.19,222.6,3.6,3.9286,3.0463
1998-01-06 19:30:00,12,86,560,259,4,11,57,0,0,57,100.0,71.95,0.091,1010,3.224,222.6,3.2,2.8664,2.2139
1998-01-06 20:00:00,12,71,509,199,4,11,30,0,0,30,100.0,75.53,0.091,1010,3.259,223.7,2.9000000000000004,1.4604,1.1212
1998-01-06 20:30:00,11,57,406,131,7,11,61,286,0,113,100.0,79.54,0.091,1010,3.298,223.7,2.7,5.3859,4.1066
1998-01-06 21:00:00,10,37,266,65,7,9,38,167,4,56,100.0,83.92,0.091,1010,3.338,223.2,2.6,0.0,0.0
1998-01-06 21:30:00,10,11,62,13,7,9,11,0,4,11,100.0,88.62,0.091,1010,3.371,223.2,2.6,0.0,0.0
1998-01-07 13:00:00,10,30,314,61,7,9,2,0,4,2,100.0,84.43,0.091,1010,3.506,182.9,2.6,0.0,0.0
1998-01-07 13:30:00,10,46,474,128,4,9,4,0,0,4,100.0,80.0,0.091,1010,3.517,182.9,2.8000000000000003,0.1907,0.1453
1998-01-07 14:00:00,11,55,586,198,4,10,11,0,0,11,99.94,75.93,0.091,1010,3.528,172.20000000000002,3.0,0.5337,0.4095
1998-01-07 14:30:00,11,63,655,262,3,10,15,0,4,15,99.91,72.29,0.091,1010,3.555,172.20000000000002,2.9000000000000004,0.7519,0.5805
1998-01-07 15:00:00,12,69,702,319,3,11,142,43,0,157,100.0,69.15,0.091,1010,3.583,162.0,2.9000000000000004,8.0981,6.2775
1998-01-07 15:30:00,12,72,735,364,3,11,41,0,0,41,100.0,66.6,0.091,1010,3.614,162.0,2.8000000000000003,2.1602,1.6791
1998-01-07 16:00:00,12,73,763,400,3,11,37,0,0,37,100.0,64.69,0.091,1010,3.646,152.20000000000002,2.8000000000000003,1.978,1.54
1998-01-07 16:30:00,11,75,775,421,3,11,94,0,0,94,100.0,63.5,0.091,1010,3.658,152.20000000000002,2.8000000000000003,5.0679,3.9493
1998-01-07 17:00:00,11,72,791,430,4,11,98,0,0,98,100.0,63.06,0.091,1010,3.67,140.20000000000002,2.8000000000000003,5.2995,4.1311
1998-01-07 17:30:00,11,72,788,425,7,11,189,62,0,217,100.0,63.39,0.091,1010,3.649,140.20000000000002,2.9000000000000004,11.7082,9.1248
1998-01-07 18:00:00,11,73,769,404,3,10,69,0,0,69,99.26,64.47,0.091,1010,3.628,128.9,3.0,3.6947,2.877
1998-01-07 18:30:00,10,70,750,372,3,9,97,0,0,97,100.0,66.28,0.091,1010,3.618,128.9,3.1,5.1237,3.9837
1998-01-07 19:00:00,10,67,717,327,3,9,82,0,0,82,100.0,68.74,0.091,1010,3.609,130.0,3.2,4.2446,3.2919
1998-01-07 19:30:00,10,62,671,272,3,9,110,0,0,110,100.0,71.8,0.091,1010,3.677,130.0,3.1,5.5394,4.2793
1998-01-07 20:00:00,10,56,600,208,3,9,38,0,0,38,100.0,75.37,0.091,1010,3.746,135.3,3.0,1.8523,1.4225
1998-01-07 20:30:00,9,46,502,139,4,9,58,0,0,58,100.0,79.38,0.091,1010,3.85,135.3,2.9000000000000004,2.7646,2.1083
1998-01-07 21:00:00,9,35,310,68,7,9,29,0,4,29,100.0,83.76,0.091,1010,3.954,134.9,2.9000000000000004,0.0,0.0
1998-01-07 21:30:00,9,12,88,15,7,8,6,0,4,6,100.0,88.46000000000001,0.091,1010,3.961,134.9,2.9000000000000004,0.0,0.0
1998-01-08 13:00:00,13,33,279,60,7,11,35,68,4,41,100.0,84.4,0.091,1000,3.85,189.9,7.1000000000000005,0.0,0.0
1998-01-08 13:30:00,13,50,442,127,7,11,65,128,0,87,100.0,79.96000000000001,0.091,1000,3.852,189.9,7.1000000000000005,4.1481,3.1612
1998-01-08 14:00:00,13,61,552,196,8,13,90,20,0,96,100.0,75.87,0.091,1000,3.854,188.9,7.1000000000000005,4.6601,3.5756
1998-01-08 14:30:00,13,69,625,260,7,13,93,0,0,93,100.0,72.22,0.091,1000,3.865,188.9,7.2,4.6651,3.6016
1998-01-08 15:00:00,14,76,669,315,8,13,94,0,0,94,100.0,69.07000000000001,0.091,1000,3.877,187.0,7.4,4.8519,3.7615
1998-01-08 15:30:00,14,81,703,361,8,13,99,0,0,99,100.0,66.51,0.091,1000,3.905,187.0,7.6,5.2199,4.0576
1998-01-08 16:00:00,14,84,726,396,6,14,107,0,0,107,100.0,64.59,0.091,1000,3.933,187.1,7.9,5.7244,4.4572
1998-01-08 16:30:00,14,85,739,417,8,14,79,0,0,79,100.0,63.38,0.091,1000,3.958,187.1,8.200000000000001,4.2627,3.3222
1998-01-08 17:00:00,15,85,748,425,7,14,119,0,0,119,100.0,62.93,0.091,1000,3.985,188.8,8.5,6.4408,5.0212
1998-01-08 17:30:00,15,84,745,420,8,14,159,7,0,162,100.0,63.25,0.091,1000,3.998,188.8,8.4,8.7491,6.8193
1998-01-08 18:00:00,15,85,724,399,8,14,123,0,0,123,100.0,64.32000000000001,0.091,1000,4.011,189.2,8.4,6.5932,5.1348
1998-01-08 18:30:00,14,82,704,367,7,14,162,38,0,178,100.0,66.12,0.091,1000,4.005,189.2,8.0,9.4139,7.3204
1998-01-08 19:00:00,14,79,666,323,8,14,99,0,0,99,100.0,68.58,0.091,1000,3.998,189.6,7.7,5.1316,3.9806
1998-01-08 19:30:00,14,73,619,268,6,14,111,0,0,111,100.0,71.63,0.091,1000,3.984,189.6,7.4,5.5986,4.3261
1998-01-08 20:00:00,14,66,545,205,6,14,52,0,0,52,100.0,75.2,0.091,1000,3.971,190.6,7.1000000000000005,2.5384,1.9501
1998-01-08 20:30:00,14,54,443,137,6,13,34,0,0,34,100.0,79.21000000000001,0.091,1000,4.027,190.6,7.0,1.6209,1.2364
1998-01-08 21:00:00,14,39,270,69,8,13,17,0,4,17,100.0,83.60000000000001,0.091,1000,4.086,196.1,7.0,0.0,0.0
1998-01-08 21:30:00,13,13,63,15,7,13,3,0,4,3,100.0,88.3,0.091,1000,4.075,196.1,6.800000000000001,0.0,0.0
1998-01-09 13:00:00,10,32,348,66,0,9,16,0,1,16,99.91,84.36,0.092,1000,1.873,186.1,4.2,0.0,0.0
1998-01-09 13:30:00,10,48,507,137,0,9,34,0,1,34,99.91,79.91,0.092,1000,1.963,186.1,4.2,1.621,1.2354
1998-01-09 14:00:00,11,62,588,206,0,10,52,0,1,52,97.35,75.81,0.092,1000,2.053,184.7,4.3,2.5254,1.938
1998-01-09 14:30:00,11,71,660,273,0,10,69,0,1,69,97.32,72.15,0.092,1000,2.037,184.7,4.3,3.4634,2.6742
1998-01-09 15:00:00,12,79,702,330,0,11,83,0,1,83,95.7,68.99,0.092,1000,2.023,181.6,4.4,4.2871,3.3239
1998-01-09 15:30:00,12,83,740,380,0,11,96,0,1,96,95.64,66.4,0.092,1000,1.897,181.6,4.6000000000000005,5.0661,3.9385
1998-01-09 16:00:00,13,85,772,418,0,12,105,0,1,105,94.13,64.47,0.092,1000,1.772,182.8,4.800000000000001,5.6223,4.3781
1998-01-09 16:30:00,13,87,787,442,0,12,111,0,1,111,94.09,63.25,0.092,1000,1.677,182.8,5.300000000000001,5.9948,4.6725
1998-01-09 17:00:00,14,83,812,454,0,12,206,170,1,284,89.66,62.79,0.092,990,1.583,192.7,5.800000000000001,15.3857,11.9959
1998-01-09 17:30:00,14,82,809,448,0,12,203,169,1,280,95.65,63.1,0.092,990,1.576,192.7,6.0,15.1374,11.7997
1998-01-09 18:00:00,14,74,818,431,0,11,193,175,1,270,91.34,64.16,0.092,990,1.569,200.2,6.2,14.4895,11.2858
1998-01-09 18:30:00,13,72,797,397,0,11,178,172,1,248,91.35,65.96000000000001,0.092,990,1.607,200.2,6.2,13.1323,10.2134
1998-01-09 19:00:00,13,71,755,349,0,10,158,163,1,218,86.61,68.41,0.092,990,1.646,209.1,6.2,11.3164,8.7797
1998-01-09 19:30:00,12,66,709,291,0,10,133,154,1,182,92.5,71.46000000000001,0.092,990,1.713,209.1,5.9,9.1941,7.1061
1998-01-09 20:00:00,12,68,584,219,0,10,106,120,1,137,90.44,75.03,0.092,1000,1.781,215.9,5.7,6.6976,5.1468
1998-01-09 20:30:00,11,56,484,148,0,10,74,96,1,92,96.66,79.04,0.092,1000,1.771,215.9,5.5,4.3872,3.3473
1998-01-09 21:00:00,11,41,294,75,0,10,41,47,1,47,93.68,83.43,0.092,1000,1.762,227.3,5.4,0.0,0.0
1998-01-09 21:30:00,10,14,86,17,0,9,11,0,1,11,100.0,88.13,0.092,1000,1.675,227.3,5.4,0.0,0.0
1998-01-10 13:00:00,3,33,389,71,7,1,35,97,0,44,94.51,84.31,0.092,1010,0.646,286.2,3.5,0.0,0.0
1998-01-10 13:30:00,4,49,554,147,8,1,55,341,0,116,88.06,79.85000000000001,0.092,1010,0.653,286.2,3.3000000000000003,5.5299,4.2148
1998-01-10 14:00:00,5,59,664,223,4,1,91,244,0,151,81.52,75.74,0.092,1010,0.66,284.0,3.1,7.3377,5.6315
1998-01-10 14:30:00,5,67,733,293,8,1,95,444,0,232,76.04,72.07000000000001,0.092,1010,0.666,284.0,2.9000000000000004,11.6539,8.9992
1998-01-10 15:00:00,6,73,783,355,7,0,99,550,0,297,67.59,68.89,0.092,1010,0.673,286.0,2.7,15.3539,11.9058
1998-01-10 15:30:00,6,77,816,405,7,0,163,272,0,272,67.57000000000001,66.3,0.092,1010,0.675,286.0,2.5,14.3652,11.1688
1998-01-10 16:00:00,7,79,841,443,7,0,180,261,0,294,62.47,64.35,0.092,1010,0.678,269.2,2.4000000000000004,15.756,12.2705
1998-01-10 16:30:00,7,80,854,467,7,0,92,719,0,417,62.45,63.120000000000005,0.092,1010,0.675,269.2,2.4000000000000004,22.5408,17.5705
1998-01-10 17:00:00,8,80,861,476,1,0,80,861,0,476,63.690000000000005,62.64,0.092,1010,0.673,249.0,2.5,25.8131,20.128
1998-01-10 17:30:00,8,80,859,471,0,0,80,859,0,471,63.67,62.940000000000005,0.092,1010,0.671,249.0,2.7,25.4908,19.8725
1998-01-10 18:00:00,8,77,853,451,7,0,89,715,0,402,61.02,64.0,0.092,1010,0.67,240.0,2.9000000000000004,21.5978,16.8245
1998-01-10 18:30:00,8,75,834,417,2,0,141,438,0,320,65.32000000000001,65.79,0.092,1010,0.671,240.0,3.0,16.9671,13.1978
1998-01-10 19:00:00,8,70,807,370,0,1,70,807,0,370,67.79,68.24,0.092,1010,0.673,239.1,3.1,19.2345,14.9256
1998-01-10 19:30:00,7,65,764,311,0,1,65,764,0,311,67.79,71.29,0.092,1010,0.672,239.1,2.9000000000000004,15.7355,12.1647
1998-01-10 20:00:00,7,58,704,242,0,2,58,704,0,242,73.72,74.85000000000001,0.092,1010,0.672,241.5,2.7,11.8494,9.1087
1998-01-10 20:30:00,6,49,611,167,0,2,49,611,0,167,84.62,78.87,0.092,1010,0.667,241.5,2.5,7.9666,6.08
1998-01-10 21:00:00,5,35,470,90,0,2,35,470,0,90,91.05,83.25,0.092,1010,0.662,242.6,2.4000000000000004,0.0,0.0
1998-01-10 21:30:00,4,15,222,23,0,2,15,222,0,23,97.7,87.95,0.092,1010,0.658,242.6,2.5,0.0,0.0
1998-01-11 13:00:00,2,31,439,74,4,0,34,8,0,35,94.4,84.26,0.092,1010,0.537,270.1,3.1,0.0,0.0
1998-01-11 13:30:00,2,45,601,152,7,0,43,519,0,135,87.89,79.78,0.092,1010,0.556,270.1,3.0,6.4352,4.9052
1998-01-11 14:00:00,3,54,703,229,4,0,86,310,0,163,81.93,75.67,0.092,1010,0.577,260.90000000000003,2.9000000000000004,7.9254,6.0833
1998-01-11 14:30:00,4,61,769,299,4,0,106,369,0,220,76.36,71.98,0.092,1010,0.602,260.90000000000003,3.0,11.0603,8.542
1998-01-11 15:00:00,5,66,815,361,1,-1,66,815,0,361,64.42,68.79,0.092,1010,0.627,258.90000000000003,3.1,18.6786,14.4855
1998-01-11 15:30:00,5,70,845,411,2,-1,135,451,0,318,64.39,66.18,0.092,1010,0.651,258.90000000000003,3.3000000000000003,16.8103,13.0713
1998-01-11 16:00:00,6,72,865,448,0,-2,72,865,0,448,55.95,64.22,0.092,1010,0.675,258.5,3.6,24.0316,18.7172
1998-01-11 16:30:00,6,73,876,472,2,-2,156,463,0,367,55.92,62.98,0.092,1010,0.6910000000000001,258.5,3.7,19.8569,15.4799
1998-01-11 17:00:00,7,73,884,481,0,-2,73,884,0,481,51.53,62.49,0.092,1010,0.708,254.5,3.8,26.1102,20.3617
1998-01-11 17:30:00,7,72,881,475,0,-2,72,881,0,475,51.52,62.78,0.092,1010,0.716,254.5,3.9,25.7349,20.065
1998-01-11 18:00:00,8,70,875,456,0,-1,70,875,0,456,53.65,63.83,0.092,1010,0.725,251.8,4.0,24.5284,19.1098
