Date,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2016-03-03 19:00:00,1,121,825,609,8,-8,243,364,0,459,49.49,53.77,0.104,1020,0.715,238.6,1.6,35.9124,28.1246
2016-03-03 19:30:00,1,116,795,544,4,-8,156,578,0,468,49.49,57.38,0.104,1020,0.739,238.6,1.6,31.6648,24.7608
2016-03-03 20:00:00,1,106,761,469,1,-7,106,761,0,469,51.15,61.53,0.104,1020,0.764,222.1,1.7000000000000002,26.8255,20.9289
2016-03-03 20:30:00,1,98,706,384,8,-7,109,569,0,339,54.99,66.12,0.104,1020,0.784,222.1,1.7000000000000002,21.3759,16.6183
2016-03-03 21:00:00,1,90,616,290,8,-6,113,440,4,256,63.79,71.04,0.104,1020,0.805,213.4,1.8,15.7355,12.1647
2016-03-03 21:30:00,0,74,507,195,8,-6,86,360,4,172,63.79,76.22,0.104,1020,0.8220000000000001,213.4,1.8,10.2439,7.8514
2016-03-03 22:00:00,0,51,352,103,8,-5,54,251,4,91,66.91,81.60000000000001,0.104,1020,0.839,199.6,1.8,0.0,0.0
2016-03-03 22:30:00,0,21,115,26,8,-5,23,0,4,23,66.91,87.12,0.104,1020,0.854,199.6,1.8,0.0,0.0
2016-03-04 12:00:00,0,43,102,53,8,-2,9,0,4,9,85.92,84.17,0.104,1010,1.109,61.2,5.4,0.0,0.0
2016-03-04 12:30:00,0,87,243,135,8,-2,24,0,4,24,85.91,78.7,0.104,1010,1.109,61.2,5.6000000000000005,7.8212,5.9678
2016-03-04 13:00:00,0,117,381,226,8,-2,40,0,4,40,85.51,73.39,0.104,1010,1.11,55.900000000000006,5.9,13.0123,10.0225
2016-03-04 13:30:00,0,142,472,316,6,-2,56,0,0,56,85.5,68.31,0.104,1010,1.108,55.900000000000006,6.1000000000000005,18.7044,14.5081
2016-03-04 14:00:00,0,152,569,405,6,-2,124,0,0,124,85.54,63.52,0.104,1010,1.107,51.900000000000006,6.300000000000001,24.2005,18.854
2016-03-04 14:30:00,0,165,621,484,6,-2,178,9,0,183,85.51,59.120000000000005,0.104,1010,1.103,51.900000000000006,6.4,25.3277,19.7876
2016-03-04 15:00:00,0,174,663,552,6,-2,214,20,0,226,85.71000000000001,55.2,0.104,1010,1.1,46.8,6.6000000000000005,33.8647,26.5058
2016-03-04 15:30:00,0,181,692,608,8,-2,253,37,0,276,85.68,51.89,0.104,1010,1.092,46.8,6.6000000000000005,29.9508,23.4708
2016-03-04 16:00:00,1,180,726,653,8,-2,297,78,0,348,80.14,49.31,0.104,1010,1.084,45.8,6.7,33.6025,26.353
2016-03-04 16:30:00,1,183,738,681,8,-2,319,112,0,395,80.12,47.59,0.104,1010,1.073,45.8,6.800000000000001,30.3706,23.8291
2016-03-04 17:00:00,1,174,764,697,8,-1,326,118,0,407,80.47,46.84,0.104,1010,1.062,43.1,6.9,35.2283,27.6457
2016-03-04 17:30:00,1,173,763,693,8,-1,325,203,0,464,80.44,47.09,0.104,1010,1.044,43.1,7.1000000000000005,33.7438,26.4792
2016-03-04 18:00:00,2,166,767,676,8,-1,306,274,0,488,80.55,48.33,0.104,1010,1.027,36.3,7.300000000000001,29.2515,22.9468
2016-03-04 18:30:00,2,162,753,642,8,-1,294,243,0,449,80.53,50.49,0.104,1010,1.006,36.3,7.5,28.7956,22.5756
2016-03-04 19:00:00,2,152,743,595,8,-2,273,212,0,400,80.28,53.45,0.104,1010,0.986,27.700000000000003,7.7,26.1188,20.4572
2016-03-04 19:30:00,2,145,712,532,8,-2,234,282,0,387,80.28,57.08,0.104,1010,0.963,27.700000000000003,7.800000000000001,26.1769,20.4724
2016-03-04 20:00:00,2,127,697,462,8,-2,153,512,0,399,79.66,61.25,0.104,1010,0.941,20.700000000000003,7.9,25.617,19.9896
2016-03-04 20:30:00,1,116,642,379,1,-2,116,642,0,379,79.66,65.86,0.104,1010,0.905,20.700000000000003,7.800000000000001,17.9288,13.9417
2016-03-04 21:00:00,1,95,600,292,7,-2,95,600,4,292,79.17,70.8,0.104,1010,0.871,14.1,7.7,12.9826,10.0399
2016-03-04 21:30:00,0,77,497,198,8,-2,77,497,4,198,85.09,75.99,0.104,1010,0.8230000000000001,14.1,7.4,8.3262,6.3845
2016-03-04 22:00:00,0,51,378,108,8,-2,51,378,4,108,83.18,81.38,0.104,1010,0.775,8.8,7.1000000000000005,0.0,0.0
2016-03-04 22:30:00,0,22,148,30,8,-2,22,148,4,30,83.18,86.91,0.104,1010,0.729,8.8,7.0,0.0,0.0
2016-03-05 12:00:00,-2,33,421,78,1,-5,33,421,0,78,75.7,83.87,0.104,1020,0.46,1.2000000000000002,5.300000000000001,0.0,0.0
2016-03-05 12:30:00,-1,50,607,172,1,-5,50,607,0,172,70.35000000000001,78.39,0.104,1020,0.48,1.2000000000000002,5.2,1.1454,0.8744
2016-03-05 13:00:00,0,68,684,268,0,-5,68,684,0,268,68.86,73.07000000000001,0.104,1020,0.5,5.7,5.2,1.9847,1.5295
2016-03-05 13:30:00,0,79,762,365,0,-5,79,762,0,365,64.02,67.98,0.104,1020,0.52,5.7,4.800000000000001,2.9094,2.2575
2016-03-05 14:00:00,0,99,776,449,1,-6,99,776,0,449,63.42,63.18,0.104,1020,0.541,2.8000000000000003,4.5,6.6844,5.209
2016-03-05 14:30:00,0,106,818,530,0,-6,106,818,0,530,63.41,58.76,0.104,1020,0.5650000000000001,2.8000000000000003,4.0,10.1401,7.9236
2016-03-05 15:00:00,0,118,831,597,0,-6,118,831,0,597,62.31,54.83,0.104,1020,0.589,360.0,3.6,12.7774,10.0023
2016-03-05 15:30:00,0,122,853,653,7,-6,165,653,0,572,62.3,51.51,0.104,1020,0.617,360.0,3.1,15.8294,12.4062
2016-03-05 16:00:00,0,120,879,698,8,-6,259,438,0,548,60.75,48.92,0.104,1020,0.646,359.0,2.6,20.1543,15.8078
2016-03-05 16:30:00,0,121,887,724,8,-6,278,418,0,562,60.73,47.2,0.104,1020,0.674,359.0,2.1,23.0113,18.0567
2016-03-05 17:00:00,1,117,899,737,8,-7,311,316,0,529,55.08,46.45,0.104,1020,0.7030000000000001,340.3,1.7000000000000002,23.768,18.6539
2016-03-05 17:30:00,1,117,896,732,8,-7,309,315,0,525,55.07,46.71,0.104,1020,0.726,340.3,1.5,27.0751,21.248
2016-03-05 18:00:00,1,124,872,708,1,-7,124,872,0,708,54.68,47.97,0.104,1020,0.749,306.6,1.4,28.3589,22.2487
2016-03-05 18:30:00,1,121,859,672,0,-7,121,859,0,672,54.67,50.15,0.104,1020,0.756,306.6,1.3,25.8917,20.3011
2016-03-05 19:00:00,2,113,849,623,1,-6,113,849,0,623,55.51,53.13,0.104,1020,0.764,280.3,1.3,22.7931,17.8544
2016-03-05 19:30:00,2,108,823,559,1,-6,108,823,0,559,55.51,56.78,0.104,1020,0.75,280.3,1.3,21.6797,16.9576
2016-03-05 20:00:00,2,100,790,484,4,-6,197,306,0,346,53.41,60.97,0.104,1020,0.736,264.40000000000003,1.4,21.8318,17.0389
2016-03-05 20:30:00,2,92,740,398,4,-6,146,394,0,309,57.38,65.6,0.104,1020,0.725,264.40000000000003,1.3,20.0846,15.6218
2016-03-05 21:00:00,2,84,660,304,1,-4,84,660,0,304,65.42,70.55,0.104,1020,0.715,249.8,1.3,14.8408,11.4807
2016-03-05 21:30:00,1,70,558,207,4,-4,70,558,4,207,65.44,75.76,0.104,1020,0.715,249.8,1.2000000000000002,9.6022,7.366
2016-03-05 22:00:00,1,51,397,112,4,-5,51,397,4,112,60.86,81.16,0.104,1020,0.716,228.1,1.1,0.0,0.0
2016-03-05 22:30:00,1,23,166,32,4,-5,23,166,4,32,65.42,86.7,0.104,1020,0.72,228.1,1.0,0.0,0.0
2016-03-06 12:00:00,0,42,272,73,4,-4,41,56,4,47,73.79,83.56,0.111,1020,0.6980000000000001,26.1,3.1,0.0,0.0
2016-03-06 12:30:00,0,69,450,162,8,-4,83,108,4,105,73.8,78.08,0.111,1020,0.682,26.1,3.2,8.2175,6.2763
2016-03-06 13:00:00,1,88,574,259,4,-4,116,174,0,168,66.38,72.75,0.111,1020,0.667,22.200000000000003,3.4000000000000004,13.3373,10.2834
2016-03-06 13:30:00,1,103,660,354,4,-4,153,55,0,174,66.38,67.65,0.111,1020,0.655,22.200000000000003,3.3000000000000003,19.0161,14.7603
2016-03-06 14:00:00,2,112,728,445,4,-4,192,69,0,223,62.81,62.84,0.111,1020,0.643,16.900000000000002,3.2,24.2607,18.9103
2016-03-06 14:30:00,2,121,774,527,4,-4,224,270,0,365,62.81,58.41,0.111,1020,0.633,16.900000000000002,2.9000000000000004,29.4266,22.9985
2016-03-06 15:00:00,3,128,807,597,4,-4,266,182,0,372,59.43,54.47,0.111,1020,0.623,12.5,2.7,33.8105,26.4711
2016-03-06 15:30:00,3,133,831,655,4,-4,235,465,0,527,59.42,51.13,0.111,1020,0.616,12.5,2.4000000000000004,32.8555,25.7532
2016-03-06 16:00:00,4,140,840,697,1,-4,140,840,0,697,55.96,48.53,0.111,1020,0.609,5.1000000000000005,2.1,31.7809,24.9296
2016-03-06 16:30:00,4,142,850,725,2,-4,247,502,0,591,55.95,46.81,0.111,1020,0.605,5.1000000000000005,1.9,32.7819,25.726
2016-03-06 17:00:00,4,147,848,735,2,-3,284,427,0,581,56.74,46.06,0.111,1020,0.602,346.8,1.7000000000000002,30.9306,24.2775
2016-03-06 17:30:00,4,147,847,731,1,-3,147,847,0,731,56.72,46.33,0.111,1020,0.6,346.8,1.6,30.6717,24.0728
2016-03-06 18:00:00,5,147,835,710,1,-3,147,835,0,710,57.32,47.61,0.111,1020,0.598,324.1,1.5,41.1937,32.3211
2016-03-06 18:30:00,5,144,821,674,0,-3,144,821,0,674,57.31,49.8,0.111,1020,0.599,324.1,1.4,38.8002,30.4253
2016-03-06 19:00:00,5,139,802,624,0,-3,139,802,0,624,57.54,52.81,0.111,1020,0.601,301.6,1.3,35.5488,27.8494
2016-03-06 19:30:00,5,133,772,559,0,-3,133,772,0,559,57.53,56.48,0.111,1020,0.605,301.6,1.3,31.3628,24.5349
2016-03-06 20:00:00,5,118,750,486,0,-3,118,750,0,486,59.07,60.7,0.111,1020,0.609,274.6,1.3,18.9646,14.8037
2016-03-06 20:30:00,4,109,697,400,0,-3,109,697,0,400,59.07,65.34,0.111,1020,0.611,274.6,1.3,16.4076,12.7647
2016-03-06 21:00:00,4,93,639,308,0,-1,93,639,0,308,66.29,70.31,0.111,1020,0.614,256.0,1.3,15.4859,11.9837
2016-03-06 21:30:00,3,77,537,211,0,-1,77,537,0,211,71.13,75.53,0.111,1020,0.618,256.0,1.3,10.0573,7.7184
2016-03-06 22:00:00,3,53,409,117,0,-3,53,409,0,117,61.65,80.94,0.111,1020,0.622,240.0,1.4,0.0,0.0
2016-03-06 22:30:00,2,24,182,35,0,-3,24,182,0,35,66.2,86.48,0.111,1020,0.629,240.0,1.6,0.0,0.0
2016-03-07 11:30:00,1,9,29,9,1,0,9,29,0,9,99.52,88.86,0.111,1020,0.986,217.7,4.9,0.0,0.0
2016-03-07 12:00:00,2,48,207,72,1,0,48,207,0,72,97.47,83.26,0.111,1020,1.016,223.1,5.300000000000001,0.0,0.0
2016-03-07 12:30:00,2,81,364,159,0,0,81,364,0,159,90.74,77.77,0.111,1020,1.053,223.1,5.2,5.023,3.8385
2016-03-07 13:00:00,3,110,464,250,0,1,110,464,0,250,88.55,72.43,0.111,1020,1.089,223.5,5.2,8.3857,6.4688
2016-03-07 13:30:00,3,130,551,342,0,1,130,551,0,342,88.51,67.32000000000001,0.111,1020,1.061,223.5,5.300000000000001,9.0901,7.0582
2016-03-07 14:00:00,4,142,627,431,1,1,142,627,0,431,86.45,62.5,0.111,1020,1.035,218.8,5.4,12.077,9.4158
2016-03-07 14:30:00,4,153,675,511,0,1,153,675,0,511,86.39,58.06,0.111,1020,1.016,218.8,5.7,20.3044,15.8718
2016-03-07 15:00:00,5,164,708,579,1,2,164,708,0,579,85.13,54.1,0.111,1020,1.0,213.3,6.1000000000000005,21.1024,16.5239
2016-03-07 15:30:00,6,170,731,633,1,2,170,731,0,633,85.08,50.75,0.111,1020,1.091,213.3,6.300000000000001,30.3156,23.7652
2016-03-07 16:00:00,7,178,739,671,1,3,178,739,0,671,84.54,48.14,0.111,1020,1.182,213.6,6.5,40.4767,31.754
2016-03-07 16:30:00,7,181,749,698,1,3,181,749,0,698,78.87,46.42,0.111,1010,1.205,213.6,6.5,34.5166,27.0898
2016-03-07 17:00:00,8,171,775,713,2,4,244,528,0,613,78.66,45.67,0.111,1010,1.229,215.1,6.6000000000000005,34.0121,26.6985
2016-03-07 17:30:00,9,170,776,710,1,4,170,776,0,710,78.60000000000001,45.95,0.111,1010,1.146,215.1,6.6000000000000005,42.7575,33.5614
2016-03-07 18:00:00,10,129,854,709,1,5,129,854,0,709,77.61,47.24,0.111,1010,1.064,217.0,6.7,41.3594,32.4541
2016-03-07 18:30:00,10,126,840,672,0,5,126,840,0,672,77.57000000000001,49.46,0.111,1010,1.084,217.0,6.5,38.9657,30.5581
2016-03-07 19:00:00,10,121,822,622,0,5,121,822,0,622,75.81,52.49,0.111,1010,1.104,219.5,6.300000000000001,35.6538,27.9348
2016-03-07 19:30:00,10,116,790,556,0,5,116,790,0,556,75.8,56.18,0.111,1010,1.219,219.5,5.9,31.4099,24.5749
2016-03-07 20:00:00,10,114,732,476,0,6,114,732,0,476,78.96000000000001,60.42,0.111,1010,1.334,226.6,5.6000000000000005,26.6821,20.8313
2016-03-07 20:30:00,9,105,676,390,0,6,105,676,0,390,84.44,65.08,0.111,1010,1.45,226.6,5.0,21.2814,16.5601
2016-03-07 21:00:00,9,95,590,296,0,6,95,590,0,296,84.74,70.06,0.111,1010,1.566,234.7,4.5,15.7238,12.1716
2016-03-07 21:30:00,7,78,489,202,0,6,78,489,0,202,97.06,75.3,0.111,1010,1.634,234.7,4.2,10.2712,7.8859
2016-03-07 22:00:00,6,56,344,111,0,5,56,344,0,111,96.18,80.72,0.111,1010,1.703,240.8,3.9,0.0,0.0
2016-03-07 22:30:00,5,25,142,34,1,4,25,142,0,34,100.0,86.27,0.111,1010,1.726,240.8,3.8,0.0,0.0
2016-03-08 11:30:00,4,7,16,8,4,3,8,0,4,8,94.41,88.55,0.111,1010,2.18,1.6,2.1,0.0,0.0
2016-03-08 12:00:00,6,49,142,67,4,4,49,142,4,67,96.67,82.95,0.111,1020,2.192,13.0,2.2,0.0,0.0
2016-03-08 12:30:00,6,90,271,149,0,4,90,271,0,149,90.2,77.45,0.111,1020,2.194,13.0,2.0,7.618,5.8248
2016-03-08 13:00:00,7,123,371,237,0,5,123,371,0,237,90.74,72.11,0.111,1020,2.196,26.9,1.8,12.516,9.6597
2016-03-08 13:30:00,8,148,452,325,1,5,148,452,0,325,84.75,66.99,0.111,1010,2.208,26.9,1.5,17.9153,13.9153
2016-03-08 14:00:00,10,172,504,407,8,6,199,220,0,302,80.15,62.16,0.111,1010,2.221,45.1,1.3,23.3945,18.2438
2016-03-08 14:30:00,11,188,551,483,8,6,185,477,0,440,74.99,57.7,0.111,1010,2.249,45.1,1.2000000000000002,28.4799,22.2664
2016-03-08 15:00:00,13,201,586,548,8,7,245,355,0,456,71.85000000000001,53.73,0.111,1010,2.277,78.30000000000001,1.1,32.8993,25.7649
2016-03-08 15:30:00,13,209,613,600,4,7,287,282,0,467,67.28,50.370000000000005,0.111,1010,2.303,78.30000000000001,1.0,36.4663,28.5902
2016-03-08 16:00:00,14,207,648,643,3,7,324,263,4,501,65.76,47.75,0.111,1010,2.329,121.4,1.0,39.0186,30.6132
2016-03-08 16:30:00,14,211,659,669,3,7,211,659,4,669,65.74,46.02,0.111,1010,2.372,121.4,1.1,40.8159,32.0366
2016-03-08 17:00:00,15,212,663,679,1,8,212,663,0,679,69.34,45.28,0.111,1010,2.415,154.3,1.3,35.9281,28.2049
2016-03-08 17:30:00,15,212,660,674,0,8,212,660,0,674,69.32000000000001,45.57,0.111,1010,2.48,154.3,1.5,41.5779,32.6382
2016-03-08 18:00:00,15,174,719,666,0,9,174,719,0,666,72.36,46.88,0.111,1010,2.545,162.8,1.7000000000000002,41.3511,32.4505
2016-03-08 18:30:00,14,170,704,631,0,9,170,704,0,631,72.35000000000001,49.120000000000005,0.111,1010,2.585,162.8,1.9,38.8978,30.5078
2016-03-08 19:00:00,14,184,637,575,1,9,184,637,0,575,74.93,52.17,0.111,1010,2.626,162.60000000000002,2.1,35.5868,27.8853
2016-03-08 19:30:00,13,175,606,515,3,9,181,530,0,478,79.97,55.89,0.111,1010,2.593,162.60000000000002,2.3000000000000003,31.2876,24.4824
2016-03-08 20:00:00,13,174,534,440,1,9,174,534,0,440,81.88,60.14,0.111,1010,2.561,156.0,2.5,26.1772,20.4404
2016-03-08 20:30:00,12,157,479,361,0,9,157,479,0,361,87.42,64.82000000000001,0.111,1010,2.483,156.0,2.7,20.7897,16.181
2016-03-08 21:00:00,12,129,432,279,0,9,129,432,0,279,91.25,69.82000000000001,0.111,1010,2.406,146.8,3.0,15.1452,11.7275
2016-03-08 21:30:00,10,103,336,190,1,9,103,336,0,190,97.54,75.07000000000001,0.111,1010,2.339,146.8,3.2,9.8522,7.5674
2016-03-08 22:00:00,9,64,259,107,1,8,64,259,0,107,94.61,80.5,0.111,1010,2.272,146.3,3.5,0.0,0.0
2016-03-08 22:30:00,8,26,93,32,1,8,26,93,0,32,100.0,86.06,0.111,1010,2.199,146.3,3.5,0.0,0.0
2016-03-09 11:30:00,5,13,78,15,3,4,15,0,4,15,100.0,88.25,0.111,1010,1.234,213.8,3.0,0.0,0.0
2016-03-09 12:00:00,6,44,320,85,0,4,44,320,0,85,100.0,82.64,0.111,1020,1.17,223.5,3.1,0.0,0.0
2016-03-09 12:30:00,6,67,490,177,0,5,67,490,0,177,96.25,77.14,0.111,1010,1.128,223.5,2.9000000000000004,7.1518,5.4714
2016-03-09 13:00:00,7,82,615,274,0,6,82,615,0,274,95.52,71.79,0.111,1010,1.086,226.9,2.7,11.9006,9.1892
2016-03-09 13:30:00,8,94,695,369,0,6,94,695,0,369,89.21000000000001,66.66,0.111,1010,1.061,226.9,2.5,17.0704,13.2634
2016-03-09 14:00:00,10,95,779,463,0,7,95,779,0,463,86.16,61.81,0.111,1010,1.036,222.4,2.3000000000000003,16.429,12.8147
2016-03-09 14:30:00,11,101,819,543,0,7,101,819,0,543,80.59,57.34,0.111,1010,1.033,222.4,2.3000000000000003,24.5697,19.2126
2016-03-09 15:00:00,13,103,855,614,0,9,103,855,0,614,77.7,53.36,0.111,1010,1.031,215.6,2.3000000000000003,25.9526,20.3273
2016-03-09 15:30:00,14,107,875,670,1,9,107,875,0,670,72.78,49.98,0.111,1010,1.056,215.6,2.4000000000000004,26.9418,21.1252
2016-03-09 16:00:00,15,111,884,710,0,10,111,884,0,710,74.18,47.36,0.111,1010,1.081,206.0,2.6,29.1711,22.8893
2016-03-09 16:30:00,16,113,892,736,0,10,113,892,0,736,69.57000000000001,45.62,0.111,1010,1.118,206.0,2.8000000000000003,39.1685,30.7464
2016-03-09 17:00:00,17,116,887,745,1,10,116,887,0,745,67.25,44.88,0.111,1010,1.156,206.3,3.1,39.8428,31.2808
2016-03-09 17:30:00,17,116,885,740,1,10,116,885,0,740,67.23,45.19,0.111,1010,1.185,206.3,3.3000000000000003,39.5152,31.0216
2016-03-09 18:00:00,18,108,892,722,0,10,108,892,0,722,66.18,46.51,0.111,1010,1.215,209.3,3.5,38.8882,30.5203
2016-03-09 18:30:00,18,106,879,685,1,10,106,879,0,685,66.16,48.78,0.111,1010,1.236,209.3,3.6,36.5687,28.6837
2016-03-09 19:00:00,18,105,854,633,1,10,105,854,0,633,63.27,51.85,0.111,1010,1.258,206.8,3.8,32.9408,25.8147
2016-03-09 19:30:00,17,101,828,569,8,10,101,828,4,569,67.36,55.59,0.111,1010,1.279,206.8,4.0,26.9363,21.0801
2016-03-09 20:00:00,17,100,778,490,0,11,100,778,0,490,77.01,59.870000000000005,0.111,1010,1.3,203.1,4.3,24.2377,18.929
2016-03-09 20:30:00,16,92,729,405,1,11,92,729,0,405,82.09,64.56,0.111,1010,1.333,203.1,4.4,19.2808,15.0098
2016-03-09 21:00:00,15,85,644,310,8,12,85,644,4,310,86.28,69.58,0.111,1010,1.367,202.1,4.6000000000000005,14.306,11.081
2016-03-09 21:30:00,14,71,547,214,1,12,71,547,0,214,98.2,74.84,0.111,1010,1.421,202.1,4.7,9.2853,7.1349
2016-03-09 22:00:00,13,53,391,119,1,11,53,391,0,119,98.73,80.28,0.111,1010,1.476,205.0,4.9,0.0,0.0
2016-03-09 22:30:00,12,25,187,39,1,11,25,187,0,39,98.74,85.85000000000001,0.111,1010,1.542,205.0,4.9,0.0,0.0
2016-03-10 11:30:00,10,12,55,14,4,9,14,0,4,14,97.54,87.94,0.111,1010,3.012,260.90000000000003,2.6,0.0,0.0
2016-03-10 12:00:00,11,48,231,79,4,10,48,231,4,79,96.66,82.33,0.111,1010,3.03,257.7,2.7,0.0,0.0
2016-03-10 12:30:00,11,77,377,163,0,10,77,377,0,163,96.67,76.82000000000001,0.111,1010,3.041,257.7,2.7,8.5121,6.5159
2016-03-10 13:00:00,12,100,479,252,0,11,100,479,0,252,95.11,71.47,0.111,1010,3.053,248.5,2.7,13.7995,10.6604
2016-03-10 13:30:00,13,117,558,341,0,11,117,558,0,341,89.07000000000001,66.32000000000001,0.111,1010,3.011,248.5,2.7,19.4328,15.1037
2016-03-10 14:00:00,14,130,618,425,0,12,130,618,0,425,89.37,61.46,0.111,1010,2.969,239.6,2.8000000000000003,25.2443,19.6953
2016-03-10 14:30:00,15,140,663,501,0,12,140,663,0,501,83.79,56.98,0.111,1010,2.953,239.6,2.8000000000000003,30.3782,23.7586
2016-03-10 15:00:00,17,148,695,567,2,13,148,695,4,567,84.7,52.98,0.111,1010,2.939,238.2,2.9000000000000004,35.0009,27.418
2016-03-10 15:30:00,18,154,719,620,3,13,287,313,0,490,79.48,49.6,0.111,1010,2.95,238.2,2.9000000000000004,38.709,30.3553
2016-03-10 16:00:00,19,154,743,661,2,13,297,352,0,538,76.03,46.97,0.111,1010,2.961,241.5,2.9000000000000004,41.3933,32.4827
2016-03-10 16:30:00,19,157,752,687,4,13,251,17,0,263,75.99,45.23,0.111,1010,3.001,241.5,2.9000000000000004,43.1436,33.8698
2016-03-10 17:00:00,19,154,763,698,4,13,314,53,0,353,70.49,44.49,0.111,1010,3.041,233.0,3.0,43.767,34.3647
2016-03-10 17:30:00,19,153,761,694,4,13,290,34,0,314,70.46000000000001,44.8,0.111,1010,3.0620000000000003,233.0,3.0,43.4338,34.1008
2016-03-10 18:00:00,19,154,747,672,4,13,267,25,0,285,69.83,46.15,0.111,1010,3.083,227.8,3.1,42.2074,33.1282
2016-03-10 18:30:00,19,151,733,638,4,13,299,71,0,347,74.3,48.43,0.111,1010,3.087,227.8,3.1,39.7455,31.1783
2016-03-10 19:00:00,19,148,709,589,8,13,282,260,0,444,75.02,51.53,0.111,1010,3.092,224.7,3.2,36.3103,28.4582
2016-03-10 19:30:00,18,141,680,528,8,13,214,21,0,227,79.88,55.3,0.111,1010,3.135,224.7,3.1,32.1104,25.1324
2016-03-10 20:00:00,18,131,645,457,8,13,177,10,0,182,82.06,59.59,0.111,1010,3.178,220.6,3.0,27.0348,21.1166
2016-03-10 20:30:00,17,119,592,376,8,13,186,115,0,236,87.4,64.31,0.111,1010,3.192,220.6,3.0,21.6719,16.8748
2016-03-10 21:00:00,16,103,530,290,8,13,147,97,4,182,87.60000000000001,69.34,0.111,1010,3.207,216.5,3.1,15.9295,12.3421
2016-03-10 21:30:00,15,85,434,200,8,13,106,74,4,125,93.36,74.62,0.111,1010,3.272,216.5,3.2,10.4793,8.0557
2016-03-10 22:00:00,15,60,310,113,4,13,63,42,4,71,91.01,80.07000000000001,0.111,1010,3.338,218.6,3.3000000000000003,0.0,0.0
2016-03-10 22:30:00,15,28,130,38,8,13,23,0,4,23,97.06,85.64,0.111,1010,3.414,218.6,3.5,0.0,0.0
2016-03-11 11:30:00,11,16,110,21,8,9,7,0,4,7,100.0,87.64,0.111,1010,2.257,343.6,2.3000000000000003,0.0,0.0
2016-03-11 12:00:00,11,45,357,94,8,9,32,0,4,32,97.9,82.02,0.111,1010,1.934,323.5,2.6,0.0,0.0
2016-03-11 12:30:00,11,65,525,187,8,9,64,0,4,64,97.97,76.5,0.111,1010,1.601,323.5,3.3000000000000003,7.8558,6.017
2016-03-11 13:00:00,11,77,655,289,8,8,99,0,0,99,88.27,71.14,0.111,1010,1.269,323.20000000000005,4.1000000000000005,12.7292,9.8381
2016-03-11 13:30:00,11,87,734,386,8,8,130,464,0,319,88.31,65.99,0.111,1010,1.093,323.20000000000005,4.3,18.0065,13.9996
2016-03-11 14:00:00,11,89,817,483,8,7,187,353,0,358,77.22,61.120000000000005,0.111,1010,0.919,326.90000000000003,4.5,23.2239,18.123
2016-03-11 14:30:00,11,94,856,566,8,7,249,160,0,337,77.24,56.620000000000005,0.111,1010,0.862,326.90000000000003,4.4,28.0803,21.965
2016-03-11 15:00:00,12,94,898,640,8,6,175,601,0,540,70.12,52.61,0.111,1010,0.806,327.1,4.3,32.3739,25.3635
2016-03-11 15:30:00,12,97,917,697,1,6,97,917,0,697,70.13,49.21,0.111,1010,0.791,327.1,4.1000000000000005,28.3487,22.2332
2016-03-11 16:00:00,13,97,938,741,7,6,176,697,0,655,69.77,46.57,0.111,1010,0.777,328.6,4.0,31.4052,24.6469
2016-03-11 16:30:00,13,98,946,769,8,6,237,557,0,632,69.77,44.83,0.111,1010,0.772,328.6,3.9,15.4348,12.1181
2016-03-11 17:00:00,13,95,955,781,8,6,245,547,0,638,65.09,44.09,0.111,1010,0.768,330.40000000000003,3.8,20.7613,16.3025
2016-03-11 17:30:00,13,95,953,776,8,6,301,410,0,595,65.1,44.42,0.111,1010,0.769,330.40000000000003,3.7,18.4511,14.4875
2016-03-11 18:00:00,14,93,950,756,1,6,93,950,0,756,64.49,45.78,0.111,1010,0.771,329.90000000000003,3.6,16.6795,13.0926
2016-03-11 18:30:00,14,91,939,719,8,6,207,586,0,599,64.5,48.09,0.111,1020,0.777,329.90000000000003,3.4000000000000004,20.1582,15.8145
2016-03-11 19:00:00,14,88,924,667,1,6,88,924,0,667,63.61,51.21,0.111,1020,0.783,329.6,3.3000000000000003,25.5012,19.9886
2016-03-11 19:30:00,13,85,901,602,0,6,85,901,0,602,63.64,55.0,0.111,1020,0.787,329.6,3.3000000000000003,12.8279,10.0414
2016-03-11 20:00:00,13,81,869,524,0,6,81,869,0,524,62.9,59.32,0.111,1020,0.791,330.8,3.3000000000000003,10.0578,7.8573
2016-03-11 20:30:00,12,75,827,437,8,6,187,170,0,261,67.2,64.06,0.111,1020,0.784,330.8,3.2,12.6513,9.8529
2016-03-11 21:00:00,12,69,764,341,1,6,69,764,0,341,67.16,69.10000000000001,0.111,1020,0.777,333.0,3.2,9.372,7.2634
2016-03-11 21:30:00,11,59,679,242,1,6,59,679,0,242,71.78,74.39,0.111,1020,0.758,333.0,3.2,6.1331,4.7164
2016-03-11 22:00:00,10,46,547,142,2,5,46,547,4,142,75.65,79.85000000000001,0.111,1020,0.74,337.90000000000003,3.2,0.0,0.0
2016-03-11 22:30:00,9,27,328,53,4,5,27,328,4,53,80.93,85.43,0.111,1020,0.716,337.90000000000003,3.3000000000000003,0.0,0.0
